0016.110264 0000043C 8 42 BB 70 17 FE 00 00 00
0016.124022 00000219 8 31 00 00 00 87 92 00 00
0016.158172 00000349 8 00 00 00 00 00 00 00 00
0016.158428 00000209 8 00 ED 52 3A 68 01 A0 B6
0016.158679 00000229 8 14 84 00 8E 60 00 ED D1
0016.158935 00000239 8 46 41 00 17 00 00 00 00
0016.159186 00000249 8 66 7D 46 06 05 60 29 00
0016.159442 00000469 8 71 09 00 00 00 00 00 00
0016.159703 00000719 8 1B 80 00 00 00 00 DD FF
0016.168187 00000359 8 00 00 00 00 00 00 00 00
0016.178186 00000329 8 00 00 00 00 00 00 00 00
0016.188216 00000369 8 00 00 00 00 00 00 00 00
0016.198200 00000379 8 00 00 00 00 00 00 00 00
0016.200002 00000368 8 03 49 29 11 00 0C 40 FF
0016.200253 0000045C 8 58 98 14 2E 00 00 90 8C
0016.200509 0000043C 8 42 BB 70 17 FE 00 00 00
0016.224030 00000219 8 31 00 00 00 87 92 00 00
0016.258319 00000209 8 00 EC D2 39 68 01 80 B6
0016.258560 00000229 8 00 84 FC 8D 4B 00 ED D1
0016.258821 00000239 8 46 41 00 17 00 00 00 00
0016.259072 00000249 8 66 7D 46 06 05 60 29 00
0016.259328 00000469 8 71 09 00 00 00 00 00 00
0016.259594 00000719 8 1C 00 00 00 00 00 00 00
0016.289771 00000368 8 03 49 29 11 00 0C 40 FF
0016.290027 0000045C 8 58 98 14 2E 00 00 90 8C
0016.290283 0000043C 8 42 BB 70 17 FE 00 00 00
0016.323988 00000219 8 31 00 00 00 87 92 00 00
0016.358282 00000209 8 00 ED 92 39 68 01 A0 B6
0016.358528 00000229 8 EF 83 06 8E 53 00 ED D1
0016.358789 00000239 8 46 41 00 17 00 00 00 00
0016.359040 00000249 8 66 7D 46 06 05 60 29 00
0016.359296 00000469 8 72 09 00 00 00 00 00 00
0016.359562 00000539 8 11 00 00 00 00 00 00 00
0016.359818 00000719 8 01 00 00 00 CC 0C 00 00
0016.379812 00000368 8 03 49 29 11 00 0C 40 FF
0016.380068 0000045C 8 58 98 14 2E 00 00 90 8C
0016.380324 0000043C 8 42 BB 70 17 FE 00 00 00
0016.423997 00000219 8 31 00 00 00 87 92 00 00
0016.458332 00000209 8 00 ED D2 38 68 01 A0 B6
0016.458578 00000229 8 DC 83 FF 8D 5A 00 ED D1
0016.458885 00000239 8 46 41 00 17 00 00 00 00
0016.459131 00000249 8 66 7D 46 06 05 60 29 00
0016.459392 00000469 8 70 09 00 00 00 00 00 00
0016.459653 00000719 8 02 00 00 00 00 00 00 00
0016.469790 00000368 8 03 49 29 11 00 0C 40 FF
0016.470026 0000045C 8 58 98 14 2E 00 00 90 8C
0016.470272 0000043C 8 42 BB 70 17 FE 00 00 00
0016.523981 00000219 8 31 00 00 00 87 92 00 00
0016.558254 00000209 8 00 ED 12 38 68 01 80 B6
0016.558500 00000229 8 CC 83 0E 8E 59 00 ED D1
0016.558756 00000239 8 46 41 00 17 00 00 00 00
0016.559006 00000249 8 66 7D 46 06 05 60 29 00
0016.559262 00000469 8 6D 09 00 00 00 00 00 00
0016.559943 00000368 8 03 49 29 11 00 0C 40 FF
0016.560199 0000045C 8 58 98 14 2E 00 00 90 8C
0016.560461 0000043C 8 42 BB 70 17 FE 00 00 00
0016.623984 00000219 8 31 00 00 00 87 92 00 00
0016.649810 00000368 8 03 49 29 11 00 0C 40 FF
0016.650066 0000045C 8 58 98 14 2E 00 00 90 8C
0016.650322 0000043C 8 42 BB 70 17 FE 00 00 00
0016.658242 00000209 8 00 ED 12 37 68 01 C0 B6
0016.658473 00000229 8 B9 83 06 8E 5E 00 ED D1
0016.658718 00000239 8 46 41 00 17 00 00 00 00
0016.658949 00000249 8 66 7D 46 06 05 60 29 00
0016.659200 00000469 8 6E 09 00 00 00 00 00 00
0016.659435 00000719 8 04 00 00 00 8A 07 08 03
0016.723952 00000219 8 31 C0 7F 00 87 92 00 00
0016.739937 00000368 8 03 49 29 11 00 0C 40 FF
0016.740193 0000045C 8 58 98 14 2E 00 00 90 8C
0016.740449 0000043C 8 42 BB 70 17 FE 00 00 00
0016.758231 00000209 8 00 EC 12 36 68 01 A0 B6
0016.758466 00000229 8 A2 83 FD 8D 60 00 ED D1
0016.758712 00000239 8 46 41 00 17 00 00 00 00
0016.758942 00000249 8 66 7D 46 06 05 60 29 00
0016.759183 00000469 8 69 09 00 00 00 00 00 00
0016.759429 00000719 8 05 00 00 00 00 00 00 00
0016.823920 00000219 8 31 C0 7F 00 87 92 00 00
0016.829829 00000368 8 03 49 29 11 00 0C 40 FF
0016.830064 0000045C 8 58 98 14 2E 00 00 90 8C
0016.830315 0000043C 8 42 BB 70 17 FE 00 00 00
0016.858219 00000209 8 00 EC 12 35 68 01 80 B6
0016.858445 00000229 8 88 83 F8 8D 69 00 ED D1
0016.858690 00000239 8 46 41 00 17 00 00 00 00
0016.858921 00000249 8 66 7D 46 06 05 60 29 00
0016.859172 00000469 8 6A 09 00 00 00 00 00 00
0016.859407 00000719 8 06 00 00 00 66 06 47 0D
0016.920054 00000368 8 03 49 29 11 00 0C 40 FF
0016.920299 0000045C 8 58 98 14 2E 00 00 90 8C
0016.920555 0000043C 8 42 BB 70 17 FE 00 00 00
0016.923934 00000219 8 31 C0 7F 00 87 92 00 00
0016.958259 00000209 8 00 EC 12 34 68 01 A0 B6
0016.958510 00000229 8 77 83 FF 8D 6B 00 ED D1
0016.958766 00000239 8 46 41 00 17 00 00 00 00
0016.959012 00000249 8 66 7D 46 06 05 60 29 00
0016.959544 00000469 8 6B 09 00 00 00 00 00 00
0016.959805 00000719 8 07 00 00 00 03 27 00 00
0017.009843 00000368 8 03 49 29 11 00 0C 40 FF
0017.010094 0000045C 8 58 98 14 2E 00 00 90 8C
0017.010350 0000043C 8 42 BB 70 17 FE 00 00 00
0017.023933 00000219 8 31 C0 7F 00 87 92 00 00
0017.058186 00000209 8 00 EC 12 33 68 01 80 B6
0017.058432 00000229 8 66 83 0F 8E 57 00 ED D1
0017.058688 00000239 8 46 41 00 17 00 00 00 00
0017.058959 00000249 8 66 7D 46 06 05 60 29 00
0017.059261 00000469 8 6A 09 00 00 00 00 00 00
0017.059527 00000719 8 08 00 00 00 00 00 00 00
0017.100185 00000368 8 03 49 29 11 00 0C 40 FF
0017.100431 0000045C 8 58 98 14 2E 00 00 90 8C
0017.100692 0000043C 8 42 BB 70 17 FE 00 00 00
0017.123901 00000219 8 31 C0 7F 00 87 92 00 00
0017.158052 00000349 8 00 00 00 00 00 00 00 00
0017.158302 00000209 8 00 EC D2 31 68 01 A0 B6
0017.158553 00000229 8 58 83 10 8E 5C 00 ED D1
0017.159019 00000239 8 46 41 00 17 00 00 00 00
0017.159301 00000249 8 66 7D 46 06 05 60 29 00
0017.159557 00000469 8 6B 09 00 00 00 00 00 00
0017.160100 00000719 8 09 00 00 00 00 00 00 00
0017.168066 00000359 8 00 00 00 00 00 00 00 00
0017.178050 00000329 8 00 00 00 00 00 00 00 00
0017.188065 00000369 8 00 00 00 00 00 00 00 00
0017.189862 00000368 8 03 49 29 11 00 0C 40 FF
0017.190103 0000045C 8 58 98 14 2E 00 00 90 8C
0017.190343 0000043C 8 42 BB 70 17 FE 00 00 00
0017.198105 00000379 8 00 00 00 00 00 00 00 00
0017.223900 00000219 8 31 C0 7F 00 87 92 00 00
0017.258173 00000209 8 00 EC 92 30 68 01 A0 B6
0017.258409 00000229 8 49 83 12 8E 5A 00 ED D1
0017.258675 00000239 8 46 41 00 17 00 00 00 00
0017.258962 00000249 8 66 7D 46 06 05 60 29 00
0017.259341 00000469 8 67 09 00 00 00 00 00 00
0017.259586 00000539 8 12 32 32 74 02 32 E0 AB
0017.259842 00000719 8 0A 00 00 00 00 00 00 00
0017.280665 00000368 8 03 49 29 11 00 0C 40 FF
0017.280921 0000045C 8 58 98 14 2E 00 00 90 8C
0017.281172 0000043C 8 42 BB 70 17 FE 00 00 00
0017.323883 00000219 8 31 C0 7F 00 87 92 00 00
0017.358157 00000209 8 00 EC 92 2F 68 01 80 B6
0017.358397 00000229 8 2C 83 10 8E 64 00 ED D1
0017.358663 00000239 8 46 41 00 17 00 00 00 00
0017.358909 00000249 8 66 7D 46 06 05 60 29 00
0017.359165 00000469 8 65 09 00 00 00 00 00 00
0017.359426 00000719 8 0B 00 00 00 00 00 00 00
0017.369876 00000368 8 03 49 29 11 00 0C 40 FF
0017.370132 0000045C 8 58 98 14 2E 00 00 90 8C
0017.370388 0000043C 8 42 BB 70 17 FE 00 00 00
0017.423882 00000219 8 31 C0 7F 00 87 92 00 00
0017.458181 00000209 8 00 EC 12 2E 68 01 A0 B6
0017.458432 00000229 8 1F 83 0F 8E 68 00 ED D1
0017.458698 00000239 8 46 41 00 17 00 00 00 00
0017.458980 00000249 8 66 7D 46 06 05 60 29 00
0017.459271 00000469 8 67 09 00 00 00 00 00 00
0017.459533 00000719 8 0C 00 00 00 00 06 02 00
0017.460720 00000368 8 03 49 29 11 00 0C 40 FF
0017.461028 0000045C 8 58 98 14 2E 00 00 90 8C
0017.461227 0000043C 8 42 BB 70 17 FE 00 00 00
0017.523855 00000219 8 31 C0 7F 00 87 92 00 00
0017.549895 00000368 8 03 49 29 11 00 0C 40 FF
0017.550157 0000045C 8 58 98 14 2E 00 00 90 8C
0017.550413 0000043C 8 42 BB 70 17 FE 00 00 00
0017.558134 00000209 8 00 EB 92 2C 68 01 A0 B6
0017.558364 00000229 8 0E 83 09 8E 5B 00 ED D1
0017.558666 00000239 8 46 41 00 17 00 00 00 00
0017.559040 00000249 8 66 7D 46 06 05 60 29 00
0017.559275 00000469 8 64 09 00 00 00 00 00 00
0017.559511 00000719 8 0E 20 30 12 62 38 00 00
0017.623833 00000219 8 31 C0 7F 00 87 92 00 00
0017.658122 00000209 8 00 EB 52 2B 68 01 A0 B6
0017.658363 00000229 8 F9 82 0C 8E 51 00 ED D1
0017.659991 00000239 8 46 41 00 17 00 00 00 00
0017.660237 00000249 8 66 7D 46 06 05 60 29 00
0017.660503 00000469 8 66 09 00 00 00 00 00 00
0017.661020 00000719 8 0F 00 90 02 8B 49 00 00
0017.723837 00000219 8 31 C0 7F 00 87 92 00 00
0017.729925 00000368 8 03 49 29 11 00 0C 40 FF
0017.730160 0000045C 8 58 98 14 2E 00 00 90 8C
0017.730406 0000043C 8 42 BB 70 17 FE 00 00 00
0017.758100 00000209 8 00 EA D2 29 68 01 A0 B6
0017.758331 00000229 8 E7 82 0E 8E 5D 00 ED D1
0017.758838 00000239 8 46 41 00 17 00 00 00 00
0017.759068 00000249 8 66 7D 46 06 05 60 29 00
0017.759303 00000469 8 67 09 00 00 00 00 00 00
0017.759544 00000719 8 10 A9 03 00 00 00 00 00
0017.821276 00000368 8 03 49 29 11 00 0C 40 FF
0017.821527 0000045C 8 58 98 14 2E 00 00 90 8C
0017.821783 0000043C 8 42 BB 70 17 FE 00 00 00
0017.823836 00000219 8 31 C0 7F 00 87 92 00 00
0017.858078 00000209 8 00 EA 52 28 68 01 80 B6
0017.858324 00000229 8 D9 82 15 8E 5F 00 ED D1
0017.858580 00000239 8 46 41 00 17 00 00 00 00
0017.858887 00000249 8 66 7D 46 06 05 60 29 00
0017.859184 00000469 8 66 09 00 00 00 00 00 00
0017.859476 00000719 8 11 00 F7 01 00 00 00 00
0017.909929 00000368 8 03 49 29 11 00 0C 40 FF
0017.910180 0000045C 8 58 98 14 2E 00 00 90 8C
0017.910436 0000043C 8 42 BB 70 17 FE 00 00 00
0017.923804 00000219 8 31 80 7F 00 87 92 00 00
0017.958082 00000209 8 00 EA 12 27 68 01 A0 B6
0017.958328 00000229 8 C9 82 0A 8E 60 00 ED D1
0017.958584 00000239 8 46 41 00 17 00 00 00 00
0017.959009 00000249 8 66 7D 46 06 05 60 29 00
0017.959234 00000469 8 67 09 00 00 00 00 00 00
0017.959495 00000719 8 12 40 29 00 27 00 29 00
0018.023803 00000219 8 31 80 7F 00 87 92 00 00
0018.058050 00000209 8 00 EA 12 25 68 01 A0 B6
0018.058301 00000229 8 B5 82 0F 8E 5E 00 ED D1
0018.058557 00000239 8 46 41 00 17 00 00 00 00
0018.058808 00000249 8 66 7D 46 06 05 60 29 00
0018.059315 00000469 8 63 09 00 00 00 00 00 00
0018.059571 00000719 8 13 00 00 00 03 00 00 00
0018.089958 00000368 8 03 49 29 11 00 0C 40 FF
0018.090209 0000045C 8 58 98 14 2E 00 00 90 8C
0018.090465 0000043C 8 42 BB 70 17 FE 00 00 00
0018.123750 00000219 8 31 80 7F 00 87 92 00 00
0018.157895 00000349 8 00 00 00 00 00 00 00 00
0018.158151 00000209 8 00 EA D2 23 68 01 80 B6
0018.158397 00000229 8 A5 82 06 8E 4F 00 ED D1
0018.158653 00000239 8 46 41 00 17 00 00 00 00
0018.158904 00000249 8 66 7D 46 06 05 60 29 00
0018.159222 00000469 8 63 09 00 00 00 00 00 00
0018.159478 00000539 8 13 01 FE 00 00 FC 00 00
0018.159718 00000719 8 14 F7 EF C2 CE 53 AA 24
0018.167890 00000359 8 00 00 00 00 00 00 00 00
0018.177894 00000329 8 00 00 00 00 00 00 00 00
0018.181586 00000368 8 03 49 29 11 00 0C 40 FF
0018.181837 0000045C 8 58 98 14 2E 00 00 90 8C
0018.182087 0000043C 8 42 BB 70 17 FE 00 00 00
0018.187899 00000369 8 00 00 00 00 00 00 00 00
0018.197903 00000379 8 00 00 00 00 00 00 00 00
0018.223785 00000219 8 31 80 7F 00 87 92 00 00
0018.258017 00000209 8 00 EA D2 21 68 01 A0 B6
0018.258263 00000229 8 89 82 FE 8D 48 00 ED D1
0018.258519 00000239 8 46 41 00 17 00 00 00 00
0018.258770 00000249 8 66 7D 46 06 05 60 29 00
0018.259067 00000469 8 65 09 00 00 00 00 00 00
0018.269972 00000368 8 03 49 29 11 00 0C 40 FF
0018.270223 0000045C 8 58 98 14 2E 00 00 90 8C
0018.270479 0000043C 8 42 BB 70 17 FE 00 00 00
0018.323753 00000219 8 31 80 7F 00 87 92 00 00
0018.358021 00000209 8 00 E9 12 20 68 01 80 B6
0018.358267 00000229 8 78 82 06 8E 5A 00 ED D1
0018.358523 00000239 8 46 41 00 17 00 00 00 00
0018.358768 00000249 8 66 7D 46 06 05 60 29 00
0018.359030 00000469 8 66 09 00 00 00 00 00 00
0018.359286 00000719 8 16 00 00 00 00 00 C2 F3
0018.361774 00000368 8 03 49 29 11 00 0C 40 FF
0018.362025 0000045C 8 58 98 14 2E 00 00 90 8C
0018.362281 0000043C 8 42 BB 70 17 FE 00 00 00
0018.423757 00000219 8 31 80 7F 00 87 92 00 00
0018.449986 00000368 8 03 49 29 11 00 0C 40 FF
0018.450247 0000045C 8 58 98 14 2E 00 00 90 8C
0018.450503 0000043C 8 42 BB 70 17 FE 00 00 00
0018.457999 00000209 8 00 E9 92 1E 68 01 80 B6
0018.458230 00000229 8 68 82 06 8E 56 00 ED D1
0018.458475 00000239 8 46 41 00 17 00 00 00 00
0018.458711 00000249 8 66 7D 46 06 05 60 29 00
0018.458951 00000469 8 67 09 00 00 00 00 00 00
0018.459187 00000719 8 17 00 0C 20 01 00 A0 00
0018.523735 00000219 8 31 80 7F 00 87 92 00 00
0018.558003 00000209 8 00 E9 92 1C 68 01 A0 B6
0018.558249 00000229 8 52 82 06 8E 64 00 ED D1
0018.558505 00000239 8 46 41 00 17 00 00 00 00
0018.558750 00000249 8 66 7D 46 06 05 60 29 00
0018.559012 00000469 8 69 09 00 00 00 00 00 00
0018.559273 00000719 8 18 00 66 06 00 00 00 00
0018.623739 00000219 8 31 80 7F 00 87 92 00 00
0018.630016 00000368 8 03 49 29 11 00 0C 40 FF
0018.630251 0000045C 8 58 98 14 2E 00 00 90 8C
0018.630502 0000043C 8 42 BB 70 17 FE 00 00 00
0018.657981 00000209 8 00 E9 D2 1A 68 01 80 B6
0018.658232 00000229 8 4D 82 0F 8E 5E 00 ED D1
0018.658488 00000239 8 46 41 00 17 00 00 00 00
0018.658739 00000249 8 66 7D 46 06 05 60 29 00
0018.658995 00000469 8 6A 09 00 00 00 00 00 00
0018.659261 00000719 8 19 00 00 00 00 00 00 00
0018.723717 00000219 8 31 80 7F 00 87 92 00 00
0018.757985 00000209 8 00 E9 12 19 68 01 A0 B6
0018.758231 00000229 8 2B 82 FE 8D 5B 00 ED D1
0018.758492 00000239 8 46 41 00 17 00 00 00 00
0018.758743 00000249 8 66 7D 46 06 05 60 29 00
0018.758994 00000469 8 6B 09 00 00 00 00 00 00
0018.759250 00000719 8 1A 00 00 00 15 C3 CA FB
0018.810020 00000368 8 03 49 29 11 00 0C 40 FF
0018.810276 0000045C 8 58 98 14 2E 00 00 90 8C
0018.810532 0000043C 8 42 BB 70 17 FE 00 00 00
0018.823721 00000219 8 31 80 7F 00 87 92 00 00
0018.857948 00000209 8 00 EA D2 16 68 01 A0 B6
0018.858199 00000229 8 17 82 FD 8D 58 00 ED D1
0018.858455 00000239 8 46 41 00 17 00 00 00 00
0018.858706 00000249 8 66 7D 46 06 05 60 29 00
0018.858982 00000469 8 6C 09 00 00 00 00 00 00
0018.859228 00000719 8 1B 80 00 00 00 00 46 FF
0018.902558 00000368 8 03 49 29 11 00 0C 40 FF
0018.902814 0000045C 8 58 98 14 2E 00 00 90 8C
0018.903065 0000043C 8 42 BB 70 17 FE 00 00 00
0018.923699 00000219 8 31 80 7F 00 87 92 00 00
0018.957936 00000209 8 00 E9 12 15 68 01 80 B6
0018.958182 00000229 8 09 82 F7 8D 44 00 ED D1
0018.958438 00000239 8 46 41 00 17 00 00 00 00
0018.958689 00000249 8 66 7D 46 06 05 60 29 00
0018.958945 00000469 8 6D 09 00 00 00 00 00 00
0018.959216 00000719 8 1C 00 00 00 00 00 00 00
0018.990039 00000368 8 03 49 29 11 00 0C 40 FF
0018.990290 0000045C 8 58 98 14 2E 00 00 90 8C
0018.990546 0000043C 8 42 BB 70 17 FE 00 00 00
0019.023698 00000219 8 31 80 7F 00 87 92 00 00
0019.057920 00000209 8 00 E9 92 12 68 01 A0 B6
0019.058166 00000229 8 F2 81 FE 8D 4C 00 ED D1
0019.058422 00000239 8 46 41 00 17 00 00 00 00
0019.058678 00000249 8 66 7D 46 06 05 60 29 00
0019.058939 00000469 8 6E 09 00 00 00 00 00 00
0019.059200 00000539 8 14 05 00 00 00 00 00 00
0019.059456 00000719 8 01 00 00 00 CC 0C 00 00
0019.080059 00000368 8 03 49 29 11 00 0C 40 FF
0019.082936 0000045C 8 58 98 14 2E 00 00 90 8C
0019.083187 0000043C 8 42 BB 70 17 FE 00 00 00
0019.123686 00000219 8 31 80 7F 00 87 92 00 00
0019.157790 00000349 8 00 00 00 00 00 00 00 00
0019.158046 00000209 8 00 E9 92 10 68 01 A0 B6
0019.158287 00000229 8 E6 81 07 8E 55 00 ED D1
0019.158543 00000239 8 46 41 00 17 00 00 00 00
0019.158794 00000249 8 66 7D 46 06 05 60 29 00
0019.159055 00000469 8 6F 09 00 00 00 00 00 00
0019.159321 00000719 8 02 00 00 00 00 00 00 00
0019.167774 00000359 8 00 00 00 00 00 00 00 00
0019.170058 00000368 8 03 49 29 11 00 0C 40 FF
0019.170294 0000045C 8 58 98 14 2E 00 00 90 8C
0019.170544 0000043C 8 42 BB 70 17 FE 00 00 00
0019.177789 00000329 8 00 00 00 00 00 00 00 00
0019.187783 00000369 8 00 00 00 00 00 00 00 00
0019.197788 00000379 8 00 00 00 00 00 00 00 00
0019.223670 00000219 8 31 80 7F 00 87 92 00 00
0019.257876 00000209 8 00 E9 92 0E 68 01 80 B6
0019.258122 00000229 8 D1 81 03 8E 63 00 ED D1
0019.258378 00000239 8 46 41 00 17 00 00 00 00
0019.258629 00000249 8 66 7D 46 06 05 60 29 00
0019.258885 00000469 8 70 09 00 00 00 00 00 00
0019.260068 00000368 8 03 49 29 11 00 0C 40 FF
0019.262945 0000045C 8 58 98 14 2E 00 00 90 8C
0019.263196 0000043C 8 42 BB 70 17 FE 00 00 00
0019.323653 00000219 8 31 80 7F 00 87 92 00 00
0019.350072 00000368 8 03 49 29 11 00 0C 40 FF
0019.350323 0000045C 8 58 98 14 2E 00 00 90 8C
0019.350579 0000043C 8 42 BB 70 17 FE 00 00 00
0019.357890 00000209 8 00 E9 12 0C 68 01 C0 B6
0019.358116 00000229 8 BC 81 FA 8D 5B 00 ED D1
0019.358361 00000239 8 46 41 00 17 00 00 00 00
0019.358597 00000249 8 66 7D 46 06 05 60 29 00
0019.358843 00000469 8 71 09 00 00 00 00 00 00
0019.359083 00000719 8 04 00 00 00 8A 07 3F 03
0019.423662 00000219 8 31 80 7F 00 87 92 00 00
0019.440087 00000368 8 03 49 29 11 00 0C 40 FF
0019.440327 0000045C 8 58 98 14 2E 00 00 90 8C
0019.457884 00000209 8 00 E9 D2 09 68 01 80 B6
0019.458135 00000229 8 AE 81 09 8E 50 00 ED D1
0019.458391 00000239 8 46 41 00 17 00 00 00 00
0019.458642 00000249 8 66 7D 46 06 05 60 29 00
0019.458903 00000469 8 71 09 00 00 00 00 00 00
0019.459164 00000719 8 05 00 00 00 00 00 00 00
0019.523620 00000219 8 31 80 7F 00 87 92 00 00
0019.530102 00000368 8 03 49 29 11 00 0C 40 FF
0019.530342 0000045C 8 58 98 14 2E 00 00 90 8C
0019.530583 0000043C 8 42 BB 70 17 FE 00 00 00
0019.557867 00000209 8 00 E9 92 07 68 01 A0 B6
0019.558098 00000229 8 92 81 FA 8D 56 00 ED D1
0019.558338 00000239 8 46 41 00 17 00 00 00 00
0019.558579 00000249 8 66 7D 46 06 05 60 29 00
0019.558820 00000469 8 72 09 00 00 00 00 00 00
0019.559060 00000719 8 06 00 00 00 66 06 7E 0D
0019.620106 00000368 8 03 49 29 11 00 0C 40 FF
0019.620352 0000045C 8 58 98 14 2E 00 00 90 8C
0019.620608 0000043C 8 42 BB 70 17 FE 00 00 00
0019.623618 00000219 8 31 80 7F 00 87 92 00 00
0019.657851 00000209 8 00 E9 12 05 68 01 A0 B6
0019.658096 00000229 8 88 81 FA 8D 5A 00 ED D1
0019.658363 00000239 8 46 41 00 17 00 00 00 00
0019.658608 00000249 8 66 7D 46 06 05 60 29 00
0019.658870 00000469 8 72 09 00 00 00 00 00 00
0019.659126 00000719 8 07 00 00 00 03 27 00 00
0019.710105 00000368 8 03 49 29 11 00 0C 40 FF
0019.710356 0000045C 8 58 98 14 2E 00 00 90 8C
0019.710612 0000043C 8 42 BB 70 17 FE 00 00 00
0019.723612 00000219 8 31 80 7F 00 87 92 00 00
0019.757839 00000209 8 00 E9 12 03 68 01 80 B6
0019.758080 00000229 8 70 81 06 8E 5E 00 ED D1
0019.758336 00000239 8 45 41 00 17 00 00 00 00
0019.758587 00000249 8 66 7D 46 06 05 60 29 00
0019.758848 00000469 8 72 09 00 00 00 00 00 00
0019.759181 00000719 8 08 00 00 00 00 00 00 00
0019.800125 00000368 8 03 49 29 11 00 0C 40 FF
0019.800371 0000045C 8 58 98 14 2E 00 00 90 8C
0019.800632 0000043C 8 42 BB 70 17 FE 00 00 00
0019.823595 00000219 8 31 80 7F 00 87 92 00 00
0019.857828 00000209 8 00 E9 D2 FF 68 01 A0 B6
0019.858053 00000229 8 58 81 0C 8E 50 00 ED D1
0019.858299 00000239 8 45 41 00 17 00 00 00 00
0019.858529 00000249 8 66 7D 46 06 05 60 29 00
0019.858770 00000469 8 73 09 00 00 00 00 00 00
0019.859015 00000719 8 09 00 00 00 00 00 00 00
0019.890130 00000368 8 03 49 29 11 00 0C 40 FF
0019.890386 0000045C 8 58 98 14 2E 00 00 90 8C
0019.890642 0000043C 8 42 BB 70 17 FE 00 00 00
0019.923584 00000219 8 31 80 7F 00 87 92 00 00
0019.957826 00000209 8 00 E9 52 FD 68 01 A0 B6
0019.958072 00000229 8 4B 81 11 8E 5F 00 ED D1
0019.958328 00000239 8 45 41 00 17 00 00 00 00
0019.958579 00000249 8 66 7D 46 06 05 60 29 00
0019.958835 00000469 8 73 09 00 00 00 00 00 00
0019.959096 00000719 8 0A 00 00 00 00 00 00 00
0019.980139 00000368 8 03 49 29 11 00 0C 40 FF
0019.980390 0000045C 8 58 98 14 2E 00 00 90 8C
0019.980646 0000043C 8 42 BB 70 17 FE 00 00 00
0020.023567 00000219 8 31 80 7F 00 87 92 00 00
0020.057856 00000209 8 00 E9 52 FB 68 01 80 B6
0020.058102 00000229 8 3B 81 13 8E 5B 00 ED D1
0020.058358 00000239 8 45 41 00 17 00 00 00 00
0020.058608 00000249 8 66 7D 46 06 05 60 29 00
0020.058864 00000469 8 74 09 00 00 00 00 00 00
0020.059197 00000719 8 0B 00 00 00 00 00 00 00
0020.070149 00000368 8 03 49 29 11 00 0C 40 FF
0020.070405 0000045C 8 58 98 14 2E 00 00 90 8C
0020.070661 0000043C 8 42 BB 70 17 FE 00 00 00
0020.123556 00000219 8 31 80 7F 00 87 92 00 00
0020.157665 00000349 8 00 00 00 00 00 00 00 00
0020.157921 00000209 8 00 E9 12 F8 68 01 C0 B6
0020.158162 00000229 8 28 81 0D 8E 5C 00 ED D1
0020.158418 00000239 8 45 41 00 17 00 00 00 00
0020.158674 00000249 8 66 7D 46 06 05 60 29 00
0020.158930 00000469 8 75 09 00 00 00 00 00 00
0020.159191 00000719 8 0C 00 00 00 00 06 02 00
0020.160148 00000368 8 03 49 29 11 00 0C 40 FF
0020.160394 0000045C 8 58 98 14 2E 00 00 90 8C
0020.160635 0000043C 8 42 BB 70 17 FE 00 00 00
0020.167644 00000359 8 00 00 00 00 00 00 00 00
0020.177654 00000329 8 00 00 00 00 00 00 00 00
0020.187653 00000369 8 00 00 00 00 00 00 00 00
0020.197657 00000379 8 00 00 00 00 00 00 00 00
0020.223534 00000219 8 31 80 7F 00 87 92 00 00
0020.250163 00000368 8 03 49 29 11 00 0C 40 FF
0020.250414 0000045C 8 58 98 14 2E 00 00 90 8C
0020.250670 0000043C 8 42 BB 70 17 FE 00 00 00
0020.257782 00000209 8 00 E9 D2 F5 68 01 80 B6
0020.258017 00000229 8 13 81 07 8E 4C 00 ED D1
0020.258253 00000239 8 45 41 00 17 00 00 00 00
0020.258488 00000249 8 66 7D 46 06 05 60 29 00
0020.258734 00000469 8 70 09 00 00 00 00 00 00
0020.258969 00000719 8 0E 20 30 12 EE 42 00 00
0020.323522 00000219 8 31 80 7F 00 87 92 00 00
0020.340173 00000368 8 03 49 29 11 00 0C 40 FF
0020.340423 0000045C 8 58 98 14 2E 00 00 90 8C
0020.340679 0000043C 8 42 BB 70 17 FE 00 00 00
0020.357780 00000209 8 00 EA 52 F3 68 01 A0 B6
0020.358016 00000229 8 04 81 08 8E 5E 00 ED D1
0020.358251 00000239 8 45 41 00 17 00 00 00 00
0020.358487 00000249 8 66 7D 46 06 05 60 29 00
0020.358727 00000469 8 70 09 00 00 00 00 00 00
0020.358968 00000719 8 0F 00 90 02 F4 45 00 00
0020.423521 00000219 8 31 80 7F 00 87 92 00 00
0020.430177 00000368 8 03 49 29 11 00 0C 40 FF
0020.430428 0000045C 8 58 98 14 2E 00 00 90 8C
0020.430684 0000043C 8 42 BB 70 17 FE 00 00 00
0020.457753 00000209 8 00 EA 92 F0 68 01 A0 B6
0020.457984 00000229 8 F5 80 04 8E 56 00 ED D1
0020.458224 00000239 8 45 41 00 17 00 00 00 00
0020.458460 00000249 8 66 7D 46 06 05 60 29 00
0020.458701 00000469 8 70 09 00 00 00 00 00 00
0020.458946 00000719 8 10 A6 03 00 00 00 00 00
0020.520197 00000368 8 03 49 29 11 00 0C 40 FF
0020.520448 0000045C 8 58 98 14 2E 00 00 90 8C
0020.520704 0000043C 8 42 BB 70 17 FE 00 00 00
0020.523515 00000219 8 31 80 7F 00 87 92 00 00
0020.557721 00000209 8 00 E9 92 EE 68 01 80 B6
